"['Corporate Punishment', 'Imported Goods']",Jul 16 18,de_mirage
"['New Horizon', 'sireaLz']",May 28 18,Pending Veto
"['Silent Gaming', 'sireaLz']",Jun 11 18,de_cache
"['Decisive Esports', 'sireaLz']",Jun 14 18,de_inferno
"['Yee Yee Boys', 'sireaLz']",Jun 18 18,de_dust2
"['LEGENDS', 'sireaLz']",Jun 25 18,de_cache
"['nL', 'sireaLz']",Jul 2 18,Pending Veto
"['Will Frag For Food', 'sireaLz']",Jul 2 18,de_overpass
"['Fierce Gaming', 'sireaLz']",Jul 9 18,de_cache
"['Illini Esports Or...', 'sireaLz']",Jul 9 18,de_dust2
"['Illini Esports Or...', 'She Wasnt 18']",May 28 18,de_mirage
"['Illini Esports Or...', 'NRS']",May 30 18,de_dust2
"['HellKittens', 'Illini Esports Or...']",Jun 4 18,de_train
"['Illini Esports Or...', 'New Beginnings']",Jun 6 18,de_mirage
"['6o8', 'Illini Esports Or...']",Jun 11 18,de_mirage
"['CZ5', 'Illini Esports Or...']",Jun 21 18,de_dust2
"['Illini Esports Or...', 'nL']",Jun 26 18,de_cache
"['Illini Esports Or...', 'Masked Esports']",Jul 2 18,de_mirage
"['Illini Esports Or...', 'Outrageously Old ...']",Jul 6 18,de_cache
"['Decisive Esports', 'Noxious-']",May 25 18,de_inferno
"['Noxious-', 'She Wasnt 18']",May 30 18,de_nuke
"['6o8', 'SyntheticDreamz']",Jun 25 18,de_inferno
"['6o8', 'haha yes']",Jun 25 18,de_inferno
"['6o8', 'Montes Money Bois']",Jun 26 18,de_mirage
"['6o8', 'the pussy patrol']",Jun 29 18,de_mirage
"['6o8', 'PUGTHUGZ']",Jul 4 18,de_dust2
"['6o8', 'World Peace']",Jul 13 18,de_cache
"['PUGTHUGZ', 'haha yes']",May 28 18,de_dust2
"['Montes Money Bois', 'PUGTHUGZ']",Jun 6 18,de_mirage
"['PUGTHUGZ', 'nL']",Jun 15 18,de_cache
"['PUGTHUGZ', 'SyntheticDreamz']",Jun 22 18,de_overpass
"['Goomba Squad', 'PUGTHUGZ']",Jun 25 18,de_dust2
"['Habibis Workshop', 'PUGTHUGZ']",Jun 29 18,de_dust2
"['PUGTHUGZ', 'World Peace']",Jul 11 18,de_cache
"['PUGTHUGZ', 'She Wasnt 18']",Jul 16 18,de_dust2
"['fudgey fucking blows', 'the pussy patrol']",May 31 18,de_inferno
"['1ms', 'the pussy patrol']",Jun 7 18,de_inferno
"['Deadnauts', 'the pussy patrol']",Jun 15 18,de_inferno
"['Silent Gaming', 'the pussy patrol']",Jul 6 18,de_inferno
"['Montes Money Bois', 'the pussy patrol']",Jul 6 18,de_mirage
"['Sassy Sunshines', 'the pussy patrol']",Jul 12 18,de_inferno
"['Deadnauts', 'Fews Money Crew']",May 29 18,de_overpass
"['Deadnauts', 'Newbies Not Opera...']",Jun 1 18,de_overpass
"['5th Power', 'Deadnauts']",Jun 13 18,de_train
"['Deadnauts', 'nL']",Jun 22 18,de_overpass
"['Deadnauts', 'HellKittens']",Jun 28 18,de_nuke
"['Fews Money Crew', 'Montes Money Bois']",May 22 18,de_train
"['Montes Money Bois', 'OP']",May 26 18,de_inferno
"['Montes Money Bois', 'Synical6']",Jun 18 18,de_mirage
"['Get Five Gaming', 'Montes Money Bois']",Jul 4 18,de_mirage
"['Montes Money Bois', 'Silent Gaming']",Jul 9 18,de_cache
"['Montes Money Bois', 'NRS']",Jul 11 18,de_mirage
"['Montes Money Bois', 'Outrageously Old ...']",Jul 12 18,de_overpass
"['Goomba Squad', 'UC Rejects CSGO']",Jun 1 18,de_train
"['UC Rejects CSGO', 'Windex_Ninjas']",Jun 9 18,de_inferno
"['LEGENDS', 'New Beginnings']",Jun 11 18,de_cache
"['New Beginnings', 'Newbies Not Opera...']",Jun 18 18,Pending Veto
"['Imported Goods', 'New Beginnings']",Jun 21 18,de_overpass
"['World Peace', 'Yee Yee Boys']",Jun 20 18,de_mirage
"['HellKittens', 'Yee Yee Boys']",Jun 29 18,de_dust2
"['She Wasnt 18', 'Yee Yee Boys']",Jul 9 18,de_cache
"['Imported Goods', 'Yee Yee Boys']",Jul 10 18,de_cache
"['Hi', 'World Peace']",May 30 18,de_train
"['World Peace', 'haha yes']",Jun 21 18,de_mirage
"['Sassy Sunshines', 'World Peace']",Jul 6 18,de_mirage
"['Decisive Esports', 'The Hunny Badgers']",Jun 12 18,de_mirage
"['Decisive Esports', 'Thicc Sweaty Llamas']",Jun 21 18,de_mirage
"['CZ5', 'Decisive Esports']",Jun 25 18,de_cache
"['Decisive Esports', 'SyntheticDreamz']",Jun 26 18,de_inferno
"['Decisive Esports', 'Sassy Sunshines']",Jul 14 18,de_overpass
"['BedTmeBangers', 'Outrageously Old ...']",May 30 18,de_overpass
"['BedTmeBangers', 'Meet Your Maker']",Jun 6 18,de_overpass
"['BedTmeBangers', 'HellKittens']",Jul 9 18,de_nuke
"['BedTmeBangers', 'Silent Gaming']",Jul 16 18,de_inferno
"['Goomba Squad', 'SyntheticDreamz']",May 24 18,de_mirage
"['Goomba Squad', 'Reality CS']",May 28 18,de_train
"['Fews Money Crew', 'Goomba Squad']",Jun 11 18,de_nuke
"['Goomba Squad', 'Hi']",Jun 24 18,de_overpass
"['Goomba Squad', 'Silent Gaming']",Jun 28 18,de_mirage
"['CZ5', 'Goomba Squad']",Jun 28 18,de_inferno
"['Hi', 'LEGENDS']",May 23 18,de_overpass
"['5th Power', 'Hi']",Jun 11 18,de_inferno
"['1ms', 'Hi']",Jun 15 18,de_cache
"['Fierce Gaming', 'Hi']",Jun 21 18,de_mirage
"['CyberStormGG', 'Hi']",Jun 25 18,de_cache
"['Hi', 'The Hunny Badgers']",Jun 26 18,de_cache
"['Hi', 'ben shapiro fan club']",Jul 2 18,de_mirage
"['Hi', 'Thicc Sweaty Llamas']",Jul 6 18,de_dust2
"['CZ5', 'Hi']",Jul 8 18,de_overpass
"['Hi', 'Will Frag For Food']",Jul 11 18,de_mirage
"['Hi', 'NRS']",Jul 15 18,de_inferno
"['LoliBread', 'fudgey fucking blows']",May 23 18,de_cache
"['LoliBread', 'haha yes']",Jun 2 18,de_cache
"['NRS', 'OP']",Jun 25 18,de_dust2
"['OP', 'Sassy Sunshines']",Jun 27 18,de_cache
"['New Horizon', 'Silent Gaming']",May 24 18,Pending Veto
"['Meet Your Maker', 'Silent Gaming']",May 31 18,Pending Veto
"['Reality CS', 'Silent Gaming']",Jul 2 18,de_cache
"['Habibis Workshop', 'Silent Gaming']",Jul 9 18,de_mirage
"['CZ5', 'LEGENDS']",Jul 9 18,de_inferno
"['1ms', 'CZ5']",Jul 12 18,de_cache
"['CZ5', 'Fews Money Crew']",Jul 16 18,de_dust2
"['LEGENDS', 'Outrageously Old ...']",Jun 6 18,de_inferno
"['Outrageously Old ...', 'Will Frag For Food']",Jun 12 18,de_overpass
"['Outrageously Old ...', 'ded esports']",Jun 15 18,de_train
"['1ms', 'Outrageously Old ...']",Jun 20 18,de_train
"['Outrageously Old ...', 'ben shapiro fan club']",Jun 26 18,de_mirage
"['Fierce Gaming', 'Outrageously Old ...']",Jun 28 18,de_cache
"['Fews Money Crew', 'Outrageously Old ...']",Jul 4 18,de_dust2
"['Get Five Gaming', 'Outrageously Old ...']",Jul 9 18,de_inferno
"['Manly Men', 'Sassy Sunshines']",May 26 18,de_mirage
"['Sassy Sunshines', 'ben shapiro fan club']",Jun 6 18,de_nuke
"['Sassy Sunshines', 'fudgey fucking blows']",Jul 9 18,Pending Veto
"['Great Dango Family', 'fudgey fucking blows']",Jun 4 18,de_train
"['5th Power', 'Great Dango Family']",Jun 7 18,de_mirage
"['Great Dango Family', 'Imported Goods']",Jun 13 18,de_cache
"['Habibis Workshop', 'LEGENDS']",Jul 2 18,de_inferno
"['LEGENDS', 'SyntheticDreamz']",Jul 11 18,de_inferno
"['CyberStormGG', 'LEGENDS']",Jul 16 18,de_train
"['Thicc Sweaty Llamas', 'Windex_Ninjas']",Jun 11 18,de_inferno
"['Thicc Sweaty Llamas', 'fudgey fucking blows']",Jun 14 18,de_mirage
"['CyberStormGG', 'Thicc Sweaty Llamas']",Jun 15 18,de_inferno
"['Thicc Sweaty Llamas', 'Will Frag For Food']",Jun 24 18,de_overpass
"['Thicc Sweaty Llamas', 'ben shapiro fan club']",Jul 1 18,de_dust2
"['Fews Money Crew', 'Thicc Sweaty Llamas']",Jul 2 18,de_overpass
"['Masked Esports', 'Thicc Sweaty Llamas']",Jul 12 18,de_inferno
"['Get Five Gaming', 'Thicc Sweaty Llamas']",Jul 16 18,de_overpass
"['She Wasnt 18', 'ded esports']",Jun 4 18,de_mirage
"['Fierce Gaming', 'She Wasnt 18']",Jun 11 18,de_cache
"['Reality CS', 'She Wasnt 18']",Jun 14 18,de_mirage
"['Reality CS', 'SyntheticDreamz']",Jun 14 18,de_mirage
"['Habibis Workshop', 'SyntheticDreamz']",Jul 16 18,de_inferno
"['1ms', 'Habibis Workshop']",Jun 10 18,de_cache
"['1ms', 'ben shapiro fan club']",Jun 16 18,de_mirage
"['1ms', 'Fews Money Crew']",Jun 23 18,de_mirage
"['1ms', 'CyberStormGG']",Jun 28 18,de_cache
"['1ms', 'NRS']",Jul 4 18,de_mirage
"['1ms', 'Will Frag For Food']",Jul 13 18,de_mirage
"['Imported Goods', 'ded esports']",May 25 18,de_inferno
"['Imported Goods', 'Masked Esports']",May 30 18,de_mirage
"['Imported Goods', 'Will Frag For Food']",Jun 5 18,de_overpass
"['5th Power', 'fudgey fucking blows']",May 28 18,de_inferno
"['fudgey fucking blows', 'nL']",Jun 10 18,de_train
"['Omaha Foxes', 'fudgey fucking blows']",Jun 11 18,de_inferno
"['Fierce Gaming', 'fudgey fucking blows']",Jun 19 18,de_mirage
"['HellKittens', 'Will Frag For Food']",May 23 18,de_train
"['5th Power', 'HellKittens']",May 31 18,de_overpass
"['HellKittens', 'Omaha Foxes']",Jun 8 18,de_overpass
"['Manly Men', 'haha yes']",Jun 9 18,de_mirage
"['ded esports', 'haha yes']",Jun 11 18,de_dust2
"['CyberStormGG', 'haha yes']",Jun 17 18,de_mirage
"['Fews Money Crew', 'haha yes']",Jun 18 18,de_mirage
"['Masked Esports', 'ben shapiro fan club']",May 28 18,de_cache
"['ben shapiro fan club', 'ded esports']",Jun 12 18,de_overpass
"['Fews Money Crew', 'ben shapiro fan club']",Jun 19 18,de_inferno
"['CyberStormGG', 'ben shapiro fan club']",Jul 4 18,de_inferno
"['Reality CS', 'ben shapiro fan club']",Jul 11 18,de_nuke
"['Get Five Gaming', 'Synical6']",May 28 18,de_dust2
"['Get Five Gaming', 'Habibis Workshop']",Jun 14 18,de_cache
"['Get Five Gaming', 'Masked Esports']",Jun 20 18,de_nuke
"['Get Five Gaming', 'NRS']",Jun 28 18,de_dust2
"['CyberStormGG', 'Fews Money Crew']",Jul 9 18,de_inferno
"['Fews Money Crew', 'Reality CS']",Jul 11 18,de_overpass
"['Fierce Gaming', 'Masked Esports']",Jul 8 18,de_overpass
"['Masked Esports', 'NRS']",Jul 9 18,de_overpass
"['Newbies Not Opera...', 'Will Frag For Food']",Jun 9 18,de_mirage
"['CyberStormGG', 'Will Frag For Food']",Jul 2 18,de_mirage
"['Reality CS', 'Will Frag For Food']",Jul 9 18,de_nuke
"['Habibis Workshop', 'Synical6']",Jun 12 18,de_mirage
"['CyberStormGG', 'Habibis Workshop']",Jul 15 18,de_mirage
"['Newbies Not Opera...', 'The Hunny Badgers']",Jun 13 18,de_overpass
"['Fierce Gaming', 'The Hunny Badgers']",Jun 27 18,de_cache
"['New Horizon', 'Omaha Foxes']",Jun 4 18,de_mirage
"['Newbies Not Opera...', 'Synical6']",May 23 18,de_cache
"['Omaha Foxes', 'Synical6']",Jun 3 18,de_dust2
"['Cloud9Academy', 'Fierce Gaming']",Jun 25 18,de_inferno
"['Meet Your Maker', 'NRS']",May 28 18,de_inferno
"['But What If', 'Grain Bin Boyz']",May 22 18,de_inferno
"['But What If', 'someone say one deag']",May 25 18,de_mirage
"['But What If', 'Feels IM Man']",May 30 18,de_train
"['But What If', 'United Bangers']",Jun 8 18,de_overpass
"['But What If', 'ONEBOULETTE']",Jun 12 18,de_train
"['But What If', 'ExPURE']",Jun 28 18,de_cache
"['But What If', 'buffet of trash']",Jul 9 18,de_overpass
"['Grain Bin Boyz', 'MoZZY']",May 27 18,de_inferno
"['2 Pound Sandwich', 'Grain Bin Boyz']",May 28 18,de_cache
"['Aqua Vitae', 'Grain Bin Boyz']",Jun 6 18,de_train
"['Grain Bin Boyz', 'Poseidon eSports NA']",Jun 11 18,de_mirage
"['Grain Bin Boyz', 'Victims of the Ti...']",Jun 13 18,de_cache
"['Grain Bin Boyz', 'PHENOM REBORN ASC...']",Jun 18 18,de_cache
"['Electric Pistols', 'Grain Bin Boyz']",Jun 25 18,de_mirage
"['Grain Bin Boyz', 'Team Mutinous']",Jun 28 18,de_cache
"['Grain Bin Boyz', 'Team Wisdom']",Jul 6 18,de_cache
"['Aranea', 'The beasty boys']",Jun 1 18,de_cache
"['The beasty boys', 'Zero Chemistry']",Jun 4 18,de_mirage
"['Lasgana Boys', 'The beasty boys']",Jun 7 18,de_overpass
"['Electric Pistols', 'The beasty boys']",Jun 15 18,de_train
"['Team Mutinous', 'The beasty boys']",Jun 21 18,de_cache
"['LeTrainTiltant', 'The beasty boys']",Jun 26 18,de_train
"['Northeastern-U RED', 'The beasty boys']",Jun 29 18,de_cache
"['The beasty boys', 'hitbox-']",Jul 4 18,de_inferno
"['Poseidon eSports NA', 'The beasty boys']",Jul 7 18,de_train
"['Feels IM Man', 'The beasty boys']",Jul 13 18,de_inferno
"['Oceanic Squad', 'The beasty boys']",Jul 16 18,de_inferno
"['13th Hour Gaming', 'Aranea']",May 25 18,de_inferno
"['13th Hour Gaming', 'Electric Pistols']",Jun 4 18,de_train
"['13th Hour Gaming', 'Silent Empire']",Jun 6 18,de_cache
"['13th Hour Gaming', 'Farquaad Squad']",Jun 7 18,de_cache
"['13th Hour Gaming', 'Lasgana Boys']",Jun 19 18,de_cache
"['13th Hour Gaming', 'United Bangers']",Jun 22 18,de_nuke
"['13th Hour Gaming', 'Prison Sex']",Jun 23 18,de_cache
"['13th Hour Gaming', 'Erupt  eSports']",Jun 26 18,de_cache
"['13th Hour Gaming', 'Mediocre Team']",Jun 28 18,de_cache
"['13th Hour Gaming', 'Phat Brain']",Jun 29 18,de_cache
"['13th Hour Gaming', 'what we do']",Jul 7 18,de_nuke
"['13th Hour Gaming', 'Zero Chemistry']",Jul 9 18,de_cache
"['13th Hour Gaming', 'Clam Shack Clapba...']",Jul 12 18,Pending Veto
"['Wikkid Esports', 'buffet of trash']",May 24 18,de_inferno
"['Clam Shack Clapba...', 'buffet of trash']",May 24 18,de_train
"['The Part Time Pop...', 'buffet of trash']",May 30 18,de_nuke
"['Mediocre Team', 'buffet of trash']",Jun 4 18,de_inferno
"['LeTrainTiltant', 'buffet of trash']",Jun 7 18,de_mirage
"['buffet of trash', 'yikeszzz']",Jun 13 18,de_inferno
"['The Burger People', 'buffet of trash']",Jun 15 18,de_train
"['Shot eSports', 'buffet of trash']",Jun 18 18,de_train
"['Silent Empire', 'buffet of trash']",Jun 21 18,de_mirage
"['Skeet Skeet Water...', 'buffet of trash']",Jun 25 18,de_inferno
"['Oceanic Squad', 'Zero Chemistry']",May 23 18,de_inferno
"['Noble xD', 'Oceanic Squad']",May 28 18,de_overpass
"['Oceanic Squad', 'yikeszzz']",May 30 18,de_dust2
"['Flipping table crew', 'Oceanic Squad']",Jun 6 18,de_train
"['Oceanic Squad', 'Prison Sex']",Jun 15 18,de_mirage
"['Constant Rage', 'Oceanic Squad']",Jun 18 18,de_mirage
"['Oceanic Squad', 'W E E B B U S T E...']",Jun 22 18,de_mirage
"['Oceanic Squad', 'Shot eSports']",Jun 24 18,de_mirage
"['Oceanic Squad', 'someone say one deag']",Jul 2 18,de_inferno
"['Clam Shack Clapba...', 'Oceanic Squad']",Jul 6 18,de_inferno
"['LeTrainTiltant', 'Oceanic Squad']",Jul 14 18,de_mirage
"['ONEBOULETTE', 'Poseidon eSports NA']",May 23 18,de_cache
"['Feels IM Man', 'ONEBOULETTE']",May 29 18,de_mirage
"['Clam Shack Clapba...', 'ONEBOULETTE']",May 31 18,de_train
"['ONEBOULETTE', 'Rigolo Raisin']",Jun 4 18,de_mirage
"['Bloom eSports', 'ONEBOULETTE']",Jun 5 18,Pending Veto
"['Animus Gaming', 'ONEBOULETTE']",Jun 6 18,de_overpass
"['Brokeback Mountain', 'ONEBOULETTE']",Jun 15 18,de_train
"['ONEBOULETTE', 'United Bangers']",Jun 20 18,de_cache
"['Dead Presidents', 'ONEBOULETTE']",Jun 25 18,de_overpass
"['ONEBOULETTE', 'yikeszzz']",Jun 26 18,de_mirage
"['ONEBOULETTE', 'survivor']",Jul 2 18,Pending Veto
"['ONEBOULETTE', 'Zealous-GG']",Jul 9 18,de_mirage
"['ONEBOULETTE', 'Zero Chemistry']",Jul 11 18,de_overpass
"['ONEBOULETTE', 'hitbox-']",Jul 16 18,de_train
"['ExPURE', 'Silent Assassins']",May 23 18,de_nuke
"['Silent Assassins', 'Wikkid Esports']",May 31 18,de_inferno
"['Clam Shack Clapba...', 'Silent Assassins']",Jun 4 18,de_nuke
"['Daddies Get Baddies', 'Silent Assassins']",Jun 8 18,de_inferno
"['BLACKPINK', 'Silent Assassins']",Jun 13 18,de_train
"['Silent Assassins', 'someone say one deag']",Jun 20 18,de_mirage
"['Silent Assassins', 'VIRGIN ESPORTS']",Jun 21 18,de_cache
"['Animus Gaming', 'Silent Assassins']",Jun 30 18,de_inferno
"['Rigolo Raisin', 'Silent Assassins']",Jul 4 18,de_inferno
"['Silent Assassins', 'The Part Time Pop...']",Jul 5 18,de_dust2
"['Silent Assassins', 'The Bastards']",Jul 11 18,de_train
"['Flipping table crew', 'Silent Assassins']",Jul 12 18,de_train
"['Silent Assassins', 'The Spectrum']",Jul 19 18,de_dust2
"['Farquaad Squad', 'hitbox-']",May 24 18,de_mirage
"['ExPURE', 'Farquaad Squad']",May 31 18,de_cache
"['Farquaad Squad', 'The Burger People']",Jun 2 18,de_overpass
"['Farquaad Squad', 'MoZZY']",Jun 4 18,de_inferno
"['Farquaad Squad', 'The Spectrum']",Jun 15 18,de_inferno
"['Farquaad Squad', 'Flipping table crew']",Jun 18 18,de_cache
"['Farquaad Squad', 'Mediocre Team']",Jun 21 18,de_mirage
"['Farquaad Squad', 'Lasgana Boys']",Jun 25 18,de_dust2
"['Farquaad Squad', 'Poseidon eSports NA']",Jul 1 18,de_cache
"['Farquaad Squad', 'LeTrainTiltant']",Jul 1 18,de_cache
"['Farquaad Squad', 'W E E B B U S T E...']",Jul 4 18,de_mirage
"['Erupt  eSports', 'Farquaad Squad']",Jul 13 18,de_overpass
"['Farquaad Squad', 'Shot eSports']",Jul 13 18,de_cache
"['BLACKPINK', 'Northeastern-U RED']",Jun 1 18,de_cache
"['BLACKPINK', 'hitbox-']",Jun 4 18,de_inferno
"['BLACKPINK', 'W E E B B U S T E...']",Jun 18 18,de_mirage
"['BLACKPINK', 'The Spectrum']",Jun 25 18,de_mirage
"['BLACKPINK', 'HOT BOY SQUAD']",Jun 27 18,de_dust2
"['BLACKPINK', 'United Bangers']",Jun 28 18,de_inferno
"['BLACKPINK', 'Visionary - eSports']",Jul 4 18,de_dust2
"['BLACKPINK', 'Rigolo Raisin']",Jul 9 18,de_inferno
"['BLACKPINK', 'Silent Empire']",Jul 11 18,de_mirage
"['BLACKPINK', 'Lasgana Boys']",Jul 16 18,de_dust2
"['BLACKPINK', 'Skeet Skeet Water...']",Jul 18 18,de_mirage
"['Lasgana Boys', 'Rigolo Raisin']",Jun 13 18,de_inferno
"['EWOKGODSQUAD', 'Lasgana Boys']",Jun 29 18,de_overpass
"['Lasgana Boys', 'PHENOM REBORN ASC...']",Jul 4 18,de_cache
"['Lasgana Boys', 'Mediocre Team']",Jul 4 18,de_train
"['Erupt  eSports', 'Lasgana Boys']",Jul 9 18,de_mirage
"['Lasgana Boys', 'The Burger People']",Jul 11 18,de_cache
"['Feels IM Man', 'Team Mutinous']",May 25 18,de_mirage
"['Feels IM Man', 'W E E B B U S T E...']",Jun 4 18,de_mirage
"['Feels IM Man', 'Wikkid Esports']",Jun 6 18,de_inferno
"['Aranea', 'Feels IM Man']",Jun 11 18,de_cache
"['Feels IM Man', 'Malice Gaming']",Jun 13 18,de_inferno
"['Feels IM Man', 'LeTrainTiltant']",Jun 22 18,de_inferno
"['Electric Pistols', 'Feels IM Man']",Jun 29 18,de_cache
"['Feels IM Man', 'Northeastern-U RED']",Jul 6 18,de_cache
"['Rigolo Raisin', 'Victims of the Ti...']",May 23 18,de_inferno
"['Poseidon eSports NA', 'Victims of the Ti...']",Jun 1 18,de_dust2
"['Victims of the Ti...', 'survivor']",Jun 6 18,de_inferno
"['Victims of the Ti...', 'someone say one deag']",Jun 11 18,de_dust2
"['2 Pound Sandwich', 'Victims of the Ti...']",Jun 18 18,de_dust2
"['Erupt  eSports', 'Victims of the Ti...']",Jun 20 18,de_inferno
"['The Burger People', 'Victims of the Ti...']",Jun 25 18,de_inferno
"['Clam Shack Clapba...', 'Victims of the Ti...']",Jul 13 18,Pending Veto
"['The Bastards', 'W E E B B U S T E...']",May 24 18,de_train
"['Brokeback Mountain', 'W E E B B U S T E...']",May 25 18,de_mirage
"['United Bangers', 'W E E B B U S T E...']",Jun 7 18,de_cache
"['Constant Rage', 'W E E B B U S T E...']",Jun 7 18,de_inferno
"['Mediocre Team', 'W E E B B U S T E...']",Jun 13 18,de_mirage
"['Poseidon eSports NA', 'W E E B B U S T E...']",Jun 23 18,de_inferno
"['Daddies Get Baddies', 'W E E B B U S T E...']",Jun 29 18,de_cache
"['LeTrainTiltant', 'W E E B B U S T E...']",Jul 9 18,de_cache
"['Mediocre Team', 'MoZZY']",Jun 18 18,de_cache
"['MoZZY', 'The Part Time Pop...']",Jun 25 18,de_cache
"['MoZZY', 'Visionary - eSports']",Jun 25 18,de_mirage
"['MoZZY', 'The Spectrum']",Jun 26 18,de_mirage
"['Flipping table crew', 'MoZZY']",Jul 2 18,de_inferno
"['MoZZY', 'yikeszzz']",Jul 9 18,de_overpass
"['MoZZY', 'The Burger People']",Jul 9 18,de_inferno
"['MoZZY', 'Wikkid Esports']",Jul 12 18,de_cache
"['MoZZY', 'PHENOM REBORN ASC...']",Jul 16 18,de_mirage
"['Skeet Skeet Water...', 'what we do']",May 23 18,de_dust2
"['Bloom eSports', 'Skeet Skeet Water...']",May 30 18,de_inferno
"['Erupt  eSports', 'Skeet Skeet Water...']",Jun 6 18,de_cache
"['Malice Gaming', 'Skeet Skeet Water...']",Jun 11 18,de_inferno
"['Daddies Get Baddies', 'Skeet Skeet Water...']",Jun 13 18,de_inferno
"['ExPURE', 'fortnite gawdz']",May 25 18,de_train
"['ExPURE', 'The Spectrum']",Jun 7 18,de_inferno
"['Bloom eSports', 'ExPURE']",Jun 11 18,Pending Veto
"['ExPURE', 'hitbox-']",Jun 14 18,de_overpass
"['ExPURE', 'LeTrainTiltant']",Jun 18 18,de_dust2
"['PHENOM REBORN ASC...', 'Zero Chemistry']",Jun 8 18,de_cache
"['Flipping table crew', 'Zero Chemistry']",Jun 13 18,de_dust2
"['VIRGIN ESPORTS', 'Zero Chemistry']",Jun 20 18,de_cache
"['Zero Chemistry', 'survivor']",Jun 21 18,de_cache
"['Shot eSports', 'Zero Chemistry']",Jun 27 18,de_mirage
"['Dead Presidents', 'Zero Chemistry']",Jun 28 18,de_cache
"['Team Wisdom', 'Zero Chemistry']",Jul 13 18,de_train
"['Electric Pistols', 'United Bangers']",May 27 18,de_cache
"['Animus Gaming', 'Electric Pistols']",May 31 18,de_dust2
"['Electric Pistols', 'Phat Brain']",Jun 8 18,de_inferno
"['Electric Pistols', 'PHENOM REBORN ASC...']",Jun 28 18,de_inferno
"['Electric Pistols', 'Erupt  eSports']",Jul 6 18,de_cache
"['Aranea', 'Electric Pistols']",Jul 11 18,de_inferno
"['Electric Pistols', 'Northeastern-U RED']",Jul 12 18,de_cache
"['Aranea', 'Team Wisdom']",May 24 18,de_mirage
"['Aranea', 'Poseidon eSports NA']",Jun 4 18,de_inferno
"['Aranea', 'Bloom eSports']",Jun 5 18,Pending Veto
"['Aranea', 'Brokeback Mountain']",Jun 13 18,de_inferno
"['Aranea', 'Visionary - eSports']",Jun 22 18,de_mirage
"['Animus Gaming', 'Aranea']",Jun 25 18,de_cache
"['Aranea', 'Wikkid Esports']",Jun 29 18,de_overpass
"['Aranea', 'Malice Gaming']",Jul 2 18,de_mirage
"['Aranea', 'Dead Presidents']",Jul 6 18,de_overpass
"['Aranea', 'Phat Brain']",Jul 13 18,de_mirage
"['Five Kings', 'hitbox-']",May 28 18,de_inferno
"['Brokeback Mountain', 'Five Kings']",Jun 4 18,de_mirage
"['Five Kings', 'yikeszzz']",Jun 7 18,de_dust2
"['EWOKGODSQUAD', 'Five Kings']",Jun 7 18,de_mirage
"['Aqua Vitae', 'Five Kings']",Jun 13 18,de_cache
"['Five Kings', 'Prison Sex']",Jun 27 18,de_cache
"['Five Kings', 'Visionary - eSports']",Jul 2 18,de_inferno
"['Five Kings', 'The Spectrum']",Jul 3 18,de_mirage
"['Dead Presidents', 'Five Kings']",Jul 9 18,de_cache
"['Five Kings', 'Mediocre Team']",Jul 12 18,de_cache
"['Five Kings', 'what we do']",Jul 13 18,de_mirage
"['Mobility-Gaming', 'PONY']",May 25 18,de_dust2
"['Mobility-Gaming', 'survivor']",Jun 4 18,de_train
"['Brokeback Mountain', 'Mobility-Gaming']",Jun 6 18,de_train
"['Aqua Vitae', 'Mobility-Gaming']",Jun 11 18,de_dust2
"['Erupt  eSports', 'Mobility-Gaming']",Jun 18 18,de_mirage
"['Mobility-Gaming', 'Team Wisdom']",Jul 9 18,de_mirage
"['Mobility-Gaming', 'hitbox-']",Jul 18 18,de_inferno
"['Shot eSports', 'Wikkid Esports']",May 28 18,de_mirage
"['Erupt  eSports', 'Wikkid Esports']",Jun 4 18,de_mirage
"['EWOKGODSQUAD', 'Wikkid Esports']",Jun 15 18,de_cache
"['VIRGIN ESPORTS', 'Wikkid Esports']",Jun 18 18,de_cache
"['Wikkid Esports', 'survivor']",Jun 22 18,de_nuke
"['Aqua Vitae', 'Wikkid Esports']",Jun 23 18,Pending Veto
"['2 Pound Sandwich', 'Wikkid Esports']",Jun 28 18,de_cache
"['HOT BOY SQUAD', 'Wikkid Esports']",Jul 3 18,de_mirage
"['PONY', 'Wikkid Esports']",Jul 9 18,de_nuke
"['Daddies Get Baddies', 'Wikkid Esports']",Jul 11 18,de_overpass
"['2 Pound Sandwich', 'The Spectrum']",May 25 18,de_inferno
"['2 Pound Sandwich', 'United Bangers']",Jun 1 18,de_cache
"['2 Pound Sandwich', 'hitbox-']",Jun 11 18,de_overpass
"['2 Pound Sandwich', 'PHENOM REBORN ASC...']",Jun 17 18,de_overpass
"['2 Pound Sandwich', 'The Bastards']",Jun 20 18,de_cache
"['2 Pound Sandwich', 'Rigolo Raisin']",Jun 25 18,de_train
"['2 Pound Sandwich', 'Malice Gaming']",Jun 27 18,de_mirage
"['2 Pound Sandwich', 'Silent Empire']",Jul 4 18,de_inferno
"['2 Pound Sandwich', 'Daddies Get Baddies']",Jul 15 18,de_cache
"['2 Pound Sandwich', 'what we do']",Jul 16 18,de_nuke
"['Northeastern-U RED', 'Shot eSports']",May 25 18,de_cache
"['Erupt  eSports', 'Northeastern-U RED']",May 28 18,de_dust2
"['Northeastern-U RED', 'Team Mutinous']",Jun 5 18,de_dust2
"['Northeastern-U RED', 'The Spectrum']",Jun 8 18,de_inferno
